station_id,model,horizon,MAE_available_history,RMSE_available_history,sMAPE_available_history,R2_available_history,Bias_available_history,MAE_common_2021,RMSE_common_2021,sMAPE_common_2021,R2_common_2021,Bias_common_2021,MAE_delta_common_minus_available,RMSE_delta_common_minus_available,sMAPE_delta_common_minus_available,R2_delta_common_minus_available,Bias_delta_common_minus_available
BIR_A4540,timemixer,12,4.1389686402909955,6.42435608015072,47.94062947654332,0.16414382349066242,-0.8817629716301983,4.161548381807964,6.468085521635817,48.12194816870378,0.15280505466096875,-0.872761295245631,0.022579741516968177,0.04372944148509639,0.1813186921604597,-0.011338768829693674,0.009001676384567392
BIR_A4540,timemixer,24,4.2559410587249165,6.6914364750924005,49.03986207402037,0.09307343268427101,-1.2023236460145077,4.283393549921451,6.746232779589157,49.29441977716674,0.07851985899388014,-1.1979484956078026,0.027452491196534368,0.05479630449675632,0.25455770314636794,-0.01455357369039087,0.004375150406705108
BIR_A4540,timemixer,48,4.3158541335540095,6.845509354317242,49.95726873359247,0.05195218359896784,-1.3449497976457812,4.340542870616025,6.878071307381491,50.158240526572435,0.04320338091993312,-1.3496978952871301,0.024688737062015242,0.03256195306424914,0.20097179297996348,-0.008748802679034717,-0.004748097641348981
BIR_A4540,xgboost,1,1.205409975171953,2.1475469797514095,15.946258599155025,0.9066078074187448,0.04912952528412558,1.2084095689606293,2.1589193278419936,15.968124827029055,0.9056160179861514,0.04230708616298238,0.0029995937886764246,0.011372348090584072,0.02186622787403003,-0.0009917894325933707,-0.006822439121143199
BIR_A4540,xgboost,6,3.2377287246012343,4.885681430745227,39.21568176859283,0.5166627823185712,0.136009308279531,3.224201820658089,4.874422940903895,39.15645169750171,0.5188808193853932,0.104003191451617,-0.013526903943145374,-0.01125848984133171,-0.05923007109112177,0.0022180370668219984,-0.032006116827914
BIR_A4540,xgboost,12,3.897386066730384,5.771097136780148,45.56599519555531,0.3256791681430034,0.18548925869271898,3.8892768790814385,5.771670142684605,45.524409761125085,0.3255420284509963,0.14237052182119708,-0.008109187648945415,0.000573005904456636,-0.041585434430224666,-0.0001371396920071266,-0.0431187368715219
BIR_A4540,xgboost,24,4.265379251336219,6.371612538463533,49.051868034491136,0.1780771625108742,0.0336573320343513,4.295685560320957,6.390352380921287,49.36424371309405,0.1732294489640634,0.06374769437449583,0.030306308984738628,0.018739842457754285,0.31237567860291193,-0.004847713546810795,0.030090362340144533
BIR_A4540,xgboost,48,4.80855724304471,7.111042491360282,53.91811355049581,-0.02270058650003694,0.14176958383564414,4.888958689372394,7.227681601480759,54.47932724693633,-0.05648165039196827,0.19746945977415295,0.08040144632768431,0.11663911012047734,0.5612136964405181,-0.033781063891931334,0.05569987593850881
CHB,dlinear,1,1.0326987480296643,1.8864161833924467,16.883982064962986,0.9104402959895651,0.00827944951814758,1.0250920806525414,1.8878676701655244,16.763832793515952,0.9103035160159525,-0.038946638829536,-0.0076066673771229,0.0014514867730777148,-0.12014927144703336,-0.00013677997361261074,-0.04722608834768358
CHB,dlinear,6,2.615776398862306,4.170160873009408,38.178665415787094,0.5623770299079348,-0.11540423024833994,2.625198411992088,4.177583846459321,38.3234077037953,0.5608338402377748,-0.14209616090827132,0.00942201312978197,0.007422973449912718,0.144742288008203,-0.0015431896701599834,-0.026691930659931376
