horizon,n,MAE,RMSE,sMAPE,R2,Bias,variant,station_id,seed
6,11065,4.871746556033282,7.559163732521912,44.41971877973073,0.1433778632669958,-2.331996842592591,timemixer_base,MY1,2
12,11065,4.960549644639037,7.726016039303196,45.19411515604568,0.1041168393070908,-2.235991941683981,timemixer_base,MY1,2
24,11065,5.010733846725515,7.693522683550879,45.18952478853768,0.1094373510209602,-1.2653600714107578,timemixer_base,MY1,2
48,11065,5.063444385556037,7.832362186031488,45.69287447255301,0.0771764451044533,-1.298329407181397,timemixer_base,MY1,2
1,11065,3.5977213485207677,5.127139321442425,35.819918888975025,0.6057827083799523,-0.6574072308077485,no_embedding,MY1,2
6,11065,4.721254409846446,7.219717295218872,43.37901004779447,0.2185842279685478,-1.9596043752025771,no_embedding,MY1,2
12,11065,4.922339062675382,7.648714510231503,44.87124048829048,0.121954412188875,-2.1104162592910503,no_embedding,MY1,2
24,11065,5.010733846725515,7.693522683550879,45.18952478853768,0.1094373510209602,-1.2653600714107578,no_embedding,MY1,2
48,11065,5.063444385556037,7.832362186031488,45.69287447255301,0.0771764451044533,-1.298329407181397,no_embedding,MY1,2
1,11065,4.560044093199555,6.978743831360276,41.804944888596985,0.2696350116008612,-1.8960450609346835,no_context,MY1,2
6,11065,4.864037344554364,7.5545664182526675,44.28845127405265,0.1444195032581645,-2.268226474810996,no_context,MY1,2
12,11065,4.960549644639037,7.726016039303196,45.19411515604568,0.1041168393070908,-2.235991941683981,no_context,MY1,2
24,11065,5.045727716504154,7.714941102201191,45.53421792039058,0.1044718766526199,-1.0340966943898893,no_context,MY1,2
48,11065,5.063444385556037,7.832362186031488,45.69287447255301,0.0771764451044533,-1.298329407181397,no_context,MY1,2
1,11065,4.589631451688071,6.967676299912884,42.08826524224979,0.2719497341422597,-1.690562239587408,base_only,MY1,2
6,11065,4.901158624602304,7.531537420849327,44.57841208828512,0.1496277783166367,-1.9941093676590131,base_only,MY1,2
12,11065,4.990510126219122,7.711061380219865,45.27572659273929,0.1075816679579089,-1.8471974149514687,base_only,MY1,2
24,11065,5.0407327076306565,7.71355847182785,45.52990126565818,0.1047928313862305,-1.3108619841404,base_only,MY1,2
48,11065,5.063444385556037,7.832362186031488,45.69287447255301,0.0771764451044533,-1.298329407181397,base_only,MY1,2
1,11065,3.856537561262914,5.472683614595719,37.630212499505184,0.5508554695597497,-0.5642984555677819,robust_rolling_hybrid,MY1,3
6,11065,4.801741356529609,7.150856502448187,43.44837353546275,0.233419240452061,-0.6923854826449262,robust_rolling_hybrid,MY1,3
12,11065,4.950569645029394,7.35779972725818,44.61580405277637,0.187476205889789,-0.5907008734821213,robust_rolling_hybrid,MY1,3
24,11065,5.154620410577054,7.733973044246418,46.02986395371633,0.1000480809182597,-0.7405094951114541,robust_rolling_hybrid,MY1,3
48,11065,5.164859706353999,7.88409506849616,46.23209542425718,0.0649456559311931,-1.035302361535931,robust_rolling_hybrid,MY1,3
1,11065,3.930651908959408,5.522292528886986,38.36440349937441,0.542675730565518,-0.3998672872768287,gated_static_hybrid,MY1,3
6,11065,4.824257703025149,7.148796683490597,43.65269722064639,0.2338608071821066,-0.4964630402567372,gated_static_hybrid,MY1,3
12,11065,5.000711581144082,7.329670727529545,45.10440323655807,0.1936769164208023,-0.2350963891360536,gated_static_hybrid,MY1,3
24,11065,5.180631447942668,7.689094377682433,46.462973925632966,0.1104622518360084,-0.4423581973061645,gated_static_hybrid,MY1,3
48,11065,5.129300872995689,7.818255236154212,46.136607206571576,0.0804976658789853,-0.9473720203440382,gated_static_hybrid,MY1,3
1,11065,3.879076979484054,5.355065752230408,38.6091496991378,0.5699538662074051,-0.4026928899760059,ungated_static_hybrid,MY1,3
6,11065,5.404973094879746,7.294882149732095,49.22491332528375,0.2022288093285597,0.5080136572538971,ungated_static_hybrid,MY1,3
12,11065,5.322861049251216,7.938818750779069,49.17670266519745,0.0540853836301721,-2.0419813242774176,ungated_static_hybrid,MY1,3
24,11065,5.839085499428539,8.541756058800727,51.58373784844456,-0.0977623408453791,-0.3750858933716622,ungated_static_hybrid,MY1,3
48,11065,5.456449448397081,8.245330164746651,49.98418264575103,-0.0227023373115859,-2.214755754973411,ungated_static_hybrid,MY1,3
1,11065,4.546213915740749,6.768804348473175,41.16602688118684,0.3129167609622419,-0.3913904680286766,timemixer_base,MY1,3
6,11065,4.824257703025149,7.148796683490597,43.65269722064639,0.2338608071821066,-0.4964630402567372,timemixer_base,MY1,3
12,11065,5.036907839718524,7.332329563325764,45.37676282155441,0.1930918234190357,-0.0343313963365834,timemixer_base,MY1,3
24,11065,5.093668205187001,7.553771550898386,45.75077637632426,0.1414972475878776,-0.4647822987074449,timemixer_base,MY1,3
48,11065,5.129300872995689,7.818255236154212,46.136607206571576,0.0804976658789853,-0.9473720203440382,timemixer_base,MY1,3
1,11065,3.46791260690103,4.899141319713776,34.57970915187003,0.6400639331403761,-0.0400424481407851,no_embedding,MY1,3
6,11065,4.771105516091548,7.028747075693146,43.41792343548956,0.2593762747139291,-0.4479407113146793,no_embedding,MY1,3
12,11065,4.9375340447132805,7.182510985862698,44.75339146658156,0.2257294148240453,-0.1551227808968276,no_embedding,MY1,3
24,11065,5.093668205187001,7.553771550898386,45.75077637632426,0.1414972475878776,-0.4647822987074449,no_embedding,MY1,3
48,11065,5.129300872995689,7.818255236154212,46.136607206571576,0.0804976658789853,-0.9473720203440382,no_embedding,MY1,3
1,11065,4.546213915740749,6.768804348473175,41.16602688118684,0.3129167609622419,-0.3913904680286766,no_context,MY1,3
6,11065,4.824257703025149,7.148796683490597,43.65269722064639,0.2338608071821066,-0.4964630402567372,no_context,MY1,3
12,11065,5.021100628773012,7.363995403265186,45.234279847045606,0.1861072494426834,-0.215403076703334,no_context,MY1,3
24,11065,5.156952443962662,7.670243972151175,46.27939162183711,0.114818445755613,-0.5188276658244548,no_context,MY1,3
48,11065,5.129300872995689,7.818255236154212,46.136607206571576,0.0804976658789853,-0.9473720203440382,no_context,MY1,3
1,11065,4.52640757328183,6.719907996795589,41.14458167285407,0.3228075828577469,-0.480776759115108,base_only,MY1,3
6,11065,4.813792462369946,7.139138876714464,43.62979294107751,0.2359294703576896,-0.585656158391351,base_only,MY1,3
12,11065,5.0065344143856505,7.321343135557278,45.19241120107464,0.1955080805817713,-0.1987106801485293,base_only,MY1,3
24,11065,5.063667806928857,7.553536922450762,45.590147189513885,0.1415505788379469,-0.6800091139218735,base_only,MY1,3
48,11065,5.129300872995689,7.818255236154212,46.136607206571576,0.0804976658789853,-0.9473720203440382,base_only,MY1,3
1,11065,3.839822430379954,5.568103691954257,37.035768673216815,0.5350566281321301,-0.7152567482925405,robust_rolling_hybrid,MY1,4
6,11065,4.683702973787698,6.941687933997276,42.9797323495795,0.2776096092003121,-0.7856463718308887,robust_rolling_hybrid,MY1,4
12,11065,4.886446770996532,7.318468846832364,44.31836052472808,0.1961396281295,-0.82649642691636,robust_rolling_hybrid,MY1,4
24,11065,5.0213371844800845,7.637719621087002,45.202847003444624,0.1223094502924008,-1.0682681251001318,robust_rolling_hybrid,MY1,4
