,,,,,MAE,MAE,RMSE,RMSE,sMAPE,sMAPE,R2,R2
,,,,,mean,std,mean,std,mean,std,mean,std
station_id,station_name,site_type,model,horizon,,,,,,,,
HP1,London Honor Oak Park,Urban Background,timemixer,48,3.6671443024097767,0.03983426885771497,6.017968549255015,0.03853074992708303,48.79057225016351,0.5045594724053356,0.10554651374027531,0.011484465989167084
HP1,London Honor Oak Park,Urban Background,xgboost,1,0.855412998137288,0.0033471900806582374,1.409884304138442,0.007859496221105168,13.890527660233108,0.023541297828511464,0.9542819959193883,0.000511078546458852
HP1,London Honor Oak Park,Urban Background,xgboost,6,2.794765045396601,0.02629103008180347,4.390851353526385,0.0428934865782044,38.83720548129597,0.29523769478870715,0.5532526599764063,0.008730049390353326
HP1,London Honor Oak Park,Urban Background,xgboost,12,3.490039815230536,0.02282677474512206,5.3940553277970285,0.04971325615374771,46.120270076488694,0.24297388541483939,0.316396080103501,0.012608385525803957
HP1,London Honor Oak Park,Urban Background,xgboost,24,3.7720051142053195,0.029975876609580558,5.809109955060003,0.03856968449422935,49.42121994186137,0.33361722839491326,0.1893337661638094,0.010751580095512385
HP1,London Honor Oak Park,Urban Background,xgboost,48,4.1709749617375875,0.016702202825547106,6.45796157924931,0.02709136234979128,53.16616008739054,0.14860922382437786,-0.030008288193067934,0.008644558603025595
KC1,London North Kensington,Urban Background,dlinear,1,0.9662234568884809,0.023315842360797225,1.6510537884705514,0.020335522910776664,14.32815691056257,0.4306622572476799,0.953459251663413,0.0011483184219025398
KC1,London North Kensington,Urban Background,dlinear,6,2.944690011336094,0.018464459767769177,4.649195183132708,0.01826988903021466,37.039149325833826,0.3096578498965428,0.6307864083361443,0.0029038448493325605
KC1,London North Kensington,Urban Background,dlinear,12,3.627151642036354,0.03735368766713319,5.8113473879886195,0.027406478796132953,43.63258836779921,0.5879840919203891,0.42197008360159477,0.005439148353908556
KC1,London North Kensington,Urban Background,dlinear,24,4.086999818200578,0.01708619296846042,6.542948479187068,0.015925524134107142,48.05906937012562,0.24133406189117199,0.26644160157155306,0.003569692106392257
KC1,London North Kensington,Urban Background,dlinear,48,4.421429811514879,0.060266927903427796,7.128882315101288,0.06708277088036148,51.78596380294575,0.8731336608593433,0.13028693382742113,0.016466331753992987
KC1,London North Kensington,Urban Background,hybrid,1,1.7081297614449653,0.13782669742212716,2.9801584258189266,0.24856149045867934,22.689630975660602,1.8504132007368705,0.8475430792768229,0.025688377772772244
KC1,London North Kensington,Urban Background,hybrid,6,3.9362419691074515,0.14148175373203611,6.4124457220000295,0.2615588450301361,45.88789600850346,1.0365052436875084,0.29669804166074065,0.05602763775397797
KC1,London North Kensington,Urban Background,hybrid,12,4.1911699799358475,0.024779345575537157,6.808109105691898,0.08231395017353348,48.60861269116814,0.2982669672118288,0.20659905302029213,0.019136362875313364
KC1,London North Kensington,Urban Background,hybrid,24,4.352084996648123,0.025486378374998085,7.084221774015154,0.08706543569159987,50.098392578472236,0.35102096178982684,0.13995256199083655,0.021173551896087873
KC1,London North Kensington,Urban Background,hybrid,48,4.404077631963711,0.033185838409998086,7.253111426257414,0.05395169782882448,50.74532492842248,0.46977893206610005,0.09973521525292166,0.013391985081533211
KC1,London North Kensington,Urban Background,hybrid_static,1,1.8027956472207396,0.13944636259219664,3.049090958888811,0.24340522341821677,24.382495379593127,2.245611852213096,0.8404828320272344,0.025610191609111602
KC1,London North Kensington,Urban Background,hybrid_static,6,3.9711816110594413,0.14003041438395744,6.477646869342607,0.2868645898921879,46.355838378413885,0.9498463403798542,0.2821525755521403,0.06215526169218989
KC1,London North Kensington,Urban Background,hybrid_static,12,4.2584651090507055,0.07498780402953993,6.866360814995524,0.1267110100561025,49.657233758320686,1.0446840227350518,0.19283846367690985,0.02965112594892978
KC1,London North Kensington,Urban Background,hybrid_static,24,4.412344543501244,0.08762061927502038,7.131632260022357,0.11319769084565019,51.206586588014304,1.1764602791659313,0.1283321260239778,0.027800693606672585
KC1,London North Kensington,Urban Background,hybrid_static,48,4.4310200741166925,0.11057560172496189,7.240704204189778,0.08754062431551608,51.51476872390691,1.522007985293727,0.10274738183041583,0.02172785778968598
KC1,London North Kensington,Urban Background,lstm,1,1.3245520827920967,0.08528216908096707,2.2067093092389776,0.05144773334434481,19.405715134751368,2.048854010081135,0.9168356346007502,0.003895173502817924
KC1,London North Kensington,Urban Background,lstm,6,2.9234597140946454,0.026348069718014303,4.726944412369706,0.11087855446299709,36.464511098272474,0.6670463551275273,0.6181710354370744,0.017922802410838434
KC1,London North Kensington,Urban Background,lstm,12,3.5572891196907683,0.04010876370296971,5.737806187318012,0.1153638220772309,42.763191220944655,0.808178296238054,0.4363349713915081,0.022887754081298076
KC1,London North Kensington,Urban Background,lstm,24,3.993972016478577,0.03559780981610401,6.390760416227991,0.04968640491347445,47.31475050186391,0.4646702431370056,0.3001391369501168,0.010867301050180755
KC1,London North Kensington,Urban Background,lstm,48,4.302670307617709,0.04296116475355627,6.9935203527713625,0.11009654150599049,50.12930960537888,0.588058903064719,0.1628946387108418,0.02649281485404075
KC1,London North Kensington,Urban Background,persistence,1,0.9733901015105054,0.0,1.7130257352942793,0.0,13.80244276775026,0.0,0.949905967870437,0.0
KC1,London North Kensington,Urban Background,persistence,6,3.086901224908956,0.0,5.039084493073921,0.0,39.09600049201972,0.0,0.5662694255143306,0.0
KC1,London North Kensington,Urban Background,persistence,12,3.9169695889372904,0.0,6.426817028972725,0.0,47.120965983852074,0.0,0.29306288043975737,0.0
KC1,London North Kensington,Urban Background,persistence,24,4.5122797323845605,0.0,7.485339864678923,0.0,51.91865735334265,0.0,0.03991721643545587,0.0
