horizon,n,MAE,RMSE,sMAPE,R2,Bias,model,station_id,station_name,site_type,seed,epochs,train_start,method_version
12,12837,4.061352166887049,6.47900912291181,47.104736298828286,0.150102503928216,-1.3900255213123138,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
24,12837,4.215137273890398,6.81157724945741,48.4972144695044,0.06065040122946075,-1.7624320698678702,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
48,12837,4.3155121734169795,6.965962496635007,49.95360800382513,0.01866505641623295,-1.6613701595443426,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
1,12837,1.6389915873342753,2.834395423221146,20.76814620531216,0.8373193637937131,0.3435604637998111,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
6,12837,3.8704117019165785,6.012216060389189,45.23848586157381,0.26807300433634784,-0.7460524033035458,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
12,12837,4.050117537064143,6.429181646666077,46.85960220891967,0.16312468208935793,-1.322803627554489,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
24,12837,4.227533103502505,6.751888431047045,48.51944137952969,0.07704102706101179,-1.5831003224823754,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
48,12837,4.333101271064014,6.917497728820607,49.881381690266906,0.03227257250540716,-1.5851490877109273,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,0,30,station_available_history,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.206209311840866,2.146393209016071,15.9685981093321,0.906710329908588,0.054281442609913876,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.240565027072625,4.892293055561755,39.247776233260964,0.5153552251448882,0.12419805089948407,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,3.8883872568105864,5.763500493795174,45.49428005433834,0.3274539346818943,0.1703233303515406,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.25494375692133,6.378343181914167,48.88051072402473,0.17634062405100648,0.02402624349974115,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.772553322533353,7.040300421508315,53.60519443080738,-0.0023915174303827946,0.16280912884700482,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.1732969282130692,2.1343337409636396,15.603869118230396,0.9077556773587524,0.016038275578966057,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.1191107069530375,4.788508542167392,38.39667730455858,0.5356995124220253,-0.1753922088700421,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,3.6646812243806877,5.616993020474176,43.42742003727969,0.3612114319337031,-0.3777553112375743,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.0206330459330735,6.173711275272712,46.55127865821789,0.22834262408082007,-0.5401239795268599,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.360324515129181,6.710163127223007,50.709678536009534,0.08941360758955796,-0.7975028170583367,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.4925475130132624,2.4773592234938384,20.679893152563913,0.8757223718834869,0.00785179446537918,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.052217685733804,4.83582767293567,37.04147275358846,0.5264779151610091,-0.2916197909845076,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,3.635553870023648,5.793059784416708,42.52342108356015,0.32053766429888875,-0.6378087802863598,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.045860790722075,6.2505166871403635,46.695811282812045,0.20902324717263387,-0.5422396240547698,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.27485341001051,6.6381677315625724,49.319562242216755,0.10884870336541141,-0.8330315336372619,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,3.6148770854458627,5.869554184512019,42.25071464231314,0.30236988730669356,-1.5340641530617622,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.8880633714206123,6.237237719884326,45.16552102277806,0.2122594534648572,-1.4423526706558676,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,4.124120250368653,6.442044044303901,47.83753247857301,0.1597727809284224,-1.0281027207203146,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.243945623297107,6.698068367649499,49.07364263392753,0.09169640342599206,-1.296445206398532,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.26180970130879,6.832265372876068,49.28649511404832,0.05597291971226703,-1.5382328336949456,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.6906008011986275,2.778767502647638,22.296790715155183,0.8436422513713535,0.1574172012306517,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.814055279633289,6.028973456105238,44.640445956741566,0.2639872286098973,-1.023758407994551,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,4.124120250368653,6.442044044303901,47.83753247857301,0.1597727809284224,-1.0281027207203146,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.243945623297107,6.698068367649499,49.07364263392753,0.09169640342599206,-1.296445206398532,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.26180970130879,6.832265372876068,49.28649511404832,0.05597291971226703,-1.5382328336949456,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.6358741884577812,2.748044900961058,21.2955783211994,0.8470805825067994,0.06077179672547855,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
6,12837,3.76922431037037,5.937785791799506,44.06968098385195,0.2860831060500879,-1.029644468318543,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
12,12837,4.084119901262488,6.369811048715434,47.282438658776975,0.17850964951167148,-1.100139373428283,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
24,12837,4.227747996482934,6.651982661694017,48.698921529510635,0.10415247376295378,-1.3179656520545686,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
48,12837,4.298803662228968,6.819083355020623,49.554552363117494,0.05961217445100664,-1.5155277587509004,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,1,30,station_available_history,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.1930758443388174,2.1279581941353443,15.822049106422707,0.9083059470826058,0.031567426397670996,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.234030333072437,4.883966297649713,39.160793956305845,0.5170035668977223,0.13804174872947983,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,3.9155545246682824,5.771140093808902,45.81838241209872,0.3256698147120025,0.24346038647610663,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.252344426639709,6.359937149522512,48.934665485164636,0.1810874451688783,0.025426768317274227,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.775707955483272,7.05733539671413,53.752586739719476,-0.007248234372126294,0.07543070202602946,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.1828689741723364,2.1439724044386397,15.96179941161425,0.9069206443142608,0.04252708649360438,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.0181757905958335,4.699720622514349,36.9303337257407,0.5527578872315704,-0.2055944010964749,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,3.608449001807499,5.563030825994238,42.73516493562868,0.37342610084352457,-0.4520304147941984,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,3.9981712179804476,6.183308342057278,46.206064179997625,0.2259416684481329,-0.6283210578542953,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.302109815827446,6.6580815005467615,49.89950126643883,0.10349397294580764,-0.8406980566479033,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.4399917261584894,2.4730686926594436,19.621368134196686,0.8761524712021227,-0.25123354642155515,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,2.9845945620528447,4.7941522217799415,36.15576620154083,0.5346044293341244,-0.6189787233577875,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,3.610394700301848,5.689090790634424,42.39623729880397,0.3447076528961104,-0.48870999822876965,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,3.9692710361706744,6.270744509768136,45.87510773129074,0.2038954706034678,-0.9701737235818612,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.260173637136414,6.707902005959078,49.225611692218735,0.09002718413436095,-1.0555840215388976,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,3.557990361582855,5.831831199385158,41.290115343019735,0.3113082571691955,-1.4396863679509022,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.838294947206338,6.146912123431201,44.759953010821725,0.2349098413145002,-1.3924381773313221,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,4.131775842638711,6.35418854509965,48.130277289109436,0.18253425807793755,-0.722490332146026,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.258733634417271,6.709123919515022,49.338079370611496,0.08869551294363331,-1.231891300711777,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.344332478186549,6.861697891750987,50.457205832073384,0.0478219066460035,-1.2761621729689818,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.6782659629548906,2.715747727046178,22.783011028441372,0.85065391736528,0.22209977838047162,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.838294947206338,6.146912123431201,44.759953010821725,0.2349098413145002,-1.3924381773313221,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,4.131775842638711,6.35418854509965,48.130277289109436,0.18253425807793755,-0.722490332146026,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.258733634417271,6.709123919515022,49.338079370611496,0.08869551294363331,-1.231891300711777,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.344332478186549,6.861697891750987,50.457205832073384,0.0478219066460035,-1.2761621729689818,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.6264675648112994,2.689522553576354,21.863703469496578,0.8535243725484108,0.03726541183932434,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
6,12837,3.8208226091936397,6.048594974122786,44.63733288553996,0.2591886709565845,-1.2664772319757025,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
12,12837,4.0521806262490845,6.28861623074611,47.01514092754829,0.19931894754756707,-0.9416252361967303,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
24,12837,4.217099359804962,6.623552847216902,48.75384413318239,0.11179361022898948,-1.2892336732014855,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
48,12837,4.310309956384234,6.7960646953829205,49.79110953694624,0.06595024981811548,-1.3620175691171785,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,2,30,station_available_history,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.21082724209347,2.154854341195571,16.082130638961832,0.9059733801109152,0.05688541585516686,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.238513935976908,4.881169566479168,39.25596061789703,0.5175565700662055,0.13333298173650565,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,3.904507716749839,5.778817660693158,45.62745836163205,0.3238744471630044,0.18697546829109002,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.2704676338456595,6.371759133508056,49.089972474948965,0.17804019213399125,0.04572120580967039,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.854284799773624,7.173089444815405,54.26878684976526,-0.04056087451778656,0.23404317304214567,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.1622658869373639,2.1387095705530155,15.452850232324273,0.9073770493987461,0.003955835745677664,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.0297748738683774,4.702482525935631,37.05483697924455,0.5522320676862439,-0.19852489065165607,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,3.6146297847021125,5.546408544477202,42.85380342768953,0.3771649000622621,-0.3336049785952595,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.009488312184667,6.193954692440667,46.25129329634451,0.22327384394397853,-0.555656017602544,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.317139098526226,6.6755264782744606,50.01891552867323,0.0987899102517159,-0.8465891772200778,dlinear,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.4074167558859374,2.351620740665552,19.651962551299913,0.888017657035337,-0.05280918060521373,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,2.9911311044331383,4.746063493918773,36.326771107856615,0.5438940951247059,-0.2047490622731322,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,3.5746599492847877,5.6534814226697465,41.642913055392235,0.35288524012045974,-0.2404070998604186,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.00069809943621,6.220372788316182,46.07736125869517,0.21663401958634843,-0.5748856029281496,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.229270634288922,6.6446491262173355,48.91057098468324,0.10710764371420112,-0.9559470225974965,lstm,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,3.653907692814538,5.822958084432444,42.92906420844406,0.31340234802284395,-1.4882440440791451,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.9093944854529985,6.128562820893447,45.673958949743216,0.23947080350661087,-1.2736446728441326,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,4.122419950544087,6.264810127592132,47.730193722958205,0.20536956864225586,-0.561504463087763,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.268402789134869,6.420858698598685,49.28191457283636,0.16532365239216595,-0.4780448764095966,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.318511269344128,6.60245814388567,50.118826626192956,0.11841069478466781,-0.7187041086697212,timemixer,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.6177520443389857,2.7244074557455167,21.51195114323603,0.8496999564961695,0.06614966300628337,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.826184048762786,5.971165668037576,44.90065342973722,0.27803382940328325,-1.0432617608442423,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,4.122419950544087,6.264810127592132,47.730193722958205,0.20536956864225586,-0.561504463087763,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.268402789134869,6.420858698598685,49.28191457283636,0.16532365239216595,-0.4780448764095966,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.318511269344128,6.60245814388567,50.118826626192956,0.11841069478466781,-0.7187041086697212,hybrid_static,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.5972628854329083,2.7109239286875995,21.111087384320097,0.8511839927980066,-0.021474140983858376,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
6,12837,3.8134531448932174,5.953805635459727,44.70424986173899,0.2822256866580982,-1.0886161917211918,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
12,12837,4.100090544825004,6.305070517654342,47.42202443664954,0.1951234707938313,-0.852240604548725,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
24,12837,4.234958290380525,6.490068330603602,48.84004973337252,0.14723293254228143,-0.876600685570597,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
48,12837,4.31239677387667,6.688950933271704,49.77394172106801,0.09516160644648364,-1.0622518896138902,hybrid,BIR_A4540,Birmingham A4540,Urban Traffic,3,30,station_available_history,gated_residual_v2
1,12837,1.1615791446959813,2.163357941846154,15.093612887592114,0.9052298101597248,-0.00020117905966965909,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
6,12837,3.2574119979146827,5.175586593991806,39.963864383110106,0.45760239238990197,-0.00033532256064887735,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
12,12837,4.0314821844189055,6.333517800739433,47.8532287131713,0.18784418569827754,0.000689917000913011,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,persistence,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
1,12837,4.589352948878742,7.259294582685396,51.856325428783165,-0.06709682314297982,0.0015213028286219948,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
6,12837,4.591278476713026,7.260269872482447,51.8830966939613,-0.06734331706704921,0.002340653134607028,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
12,12837,4.588722155209725,7.259239288976512,51.855039512212194,-0.0669193500123153,0.0012759573530201943,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
24,12837,4.587366153006243,7.258923747851346,51.83608500591347,-0.066783648621624,-0.0005243854293702527,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
48,12837,5.340546375042134,8.314134239471462,58.21227586188061,-0.39794171404523526,6.940599224079036e-05,seasonal_naive,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
1,12837,1.2024126576631622,2.1515290504496383,15.872324647440182,0.9062633529372776,0.04888071356239818,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
6,12837,3.245365906750254,4.897759870827188,39.238711439346,0.514271502757927,0.14283099782618255,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
12,12837,3.9000412134554208,5.776106768298178,45.58306894508802,0.3245086508397814,0.17057634184894843,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
24,12837,4.274424888483226,6.376925428354252,49.212191751475444,0.17670674302518685,0.03520472390569797,xgboost,BIR_A4540,Birmingham A4540,Urban Traffic,4,30,station_available_history,gated_residual_v2
